Name,Link
"Cam (Untamed Era - 2015) (Camaron Ochs) (RVCv2, RMVPE - 300 epochs)",https://huggingface.co/lintu/Cam/resolve/main/Cam.zip?download=true
"Spongebobby Sweatpants (DashieXP, 2014-2015) (Rmvpe) (RVC 2) (230 Epochs)",https://huggingface.co/MrDorian/Spongebobby/resolve/main/spongebobby.zip?download=true
"Kinito (Whispering) (RVC V2, RMVPE) 300 Epochs",https://huggingface.co/Timur04129/Kinito-Whispering/resolve/main/Kinito%20(Whispering).zip?download=true
Ai Uehara (Singing Model) (RVC V2 Ov2Super) (RMVPE) (400 Epochs),https://huggingface.co/CrimsonZockt/RVC-Model/resolve/main/AiUeharaSinging.zip
Technoblade(Alex)(RVC V2)(RVMPE)(OV2)(505 Epochs - 4032 Steps)(40k Rate),https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/Technoblade_e505_s4032.zip?download=true
Phoenix Connexion / Terrorist (CS:GO/CS2) | RVC2 | RVMPE | OV2 | 300 Epochs,https://huggingface.co/Mlaofmd/silly-homework-shit/resolve/main/PhoenixCS.zip?download=true
Peppa Pig Narrator (RVC V2) [240 Epochs] (RMVPE) (RETRAINED),https://huggingface.co/Coolwowsocoolwow/Peppa_Pig_Narrator_Retrained/resolve/main/Peppa_Pig_Narrator_e240_s4800.zip?download=true
H2oSakana (CEO of Phase Connect) (RVC v2) - 520 Epochs,https://huggingface.co/sxndypz/rvc-v2-models/resolve/main/h2osakana.zip
Vanilla Ice (Ice Ice baby era) (album To The Extreme) [RVCV2] [Itaila] [300 Epochs],https://huggingface.co/Loren85/Vanilla-ice-80s-voice/resolve/main/Vanilla%20ICe%20%20To%20The%20Extreme%20Album.zip?download=true
Basil [DB-Legends | 🇺🇸] (RVC v2 | 450 Epochs),https://huggingface.co/SyberGen/DragonBall-Ov2Super/resolve/main/Basil-DBLegends.zip?download=true
Lavender [DB-Legends | 🇺🇸] (RVC v2 | 450 Epochs),https://huggingface.co/SyberGen/DragonBall-Ov2Super/resolve/main/Lavender-DBLegends.zip?download=true
Clyde Donovan [V2] (South Park) (RMVPE / RVC-V2 / 500 Epochs),https://huggingface.co/RandomlyCreatedAI/ClydeDonovanV2/resolve/main/ClydeDonovanV2.zip
Johnny Vincent (Bully) (RVC v2) (250 Epochs),https://huggingface.co/DeckerIsland/JohnnyVincent/resolve/main/JohnnyVincent.zip?download=true
Crazy Dave (Plants Vs. Zombies) (RVC v2) (425 Epochs),https://huggingface.co/thedoodooman/myverycoolaimodels/resolve/main/CrazyDave.zip?download=true
Seymour Skinners (The Simpsons Game) (RVC V2) [300 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Seymour_Skinners_The_Simpsons_Game/resolve/main/Seymour_Skinners_The_Simpsons_Game.zip?download=true
"Ginger [Chicken Run] [VA: Julia Sawalha] (OV2, RMVPE) (RVC V2) 250 Epochs",https://huggingface.co/MrSneakyD/Ginger_RVC/resolve/main/Ginger.zip
Penny Sanchez - ChalkZone (RVC) 400 Epochs,https://huggingface.co/joeldabest638/pennysanchez-chalkzone/resolve/main/pennysanchez-chalkzone.zip
YOASOBI (Japenese Singer) (RVC V2) (300 epochs),https://huggingface.co/2star/YOASOBI/resolve/main/YOASOBI_VER1_e300_s10800.zip?download=true
Arturo Santiago (The Loud House/The Casagrandes) (RVC V2) [250 Epochs] (Ov2 Pretrain) (RMVPE),https://huggingface.co/iamalexcaspian/ArturoSantiagoTLH-CG/resolve/main/ArturoSantiagoTLH-CG.zip?download=true
Kokichi Oma (EN) RVC V2 - 710 Epochs,https://huggingface.co/TheCucumber/CucumberVoice/resolve/main/kokichiEN.zip?download=true
PickyPiggy (Poppy Playtime/Latin American Spanish Dub) (RVC V2) (OV2) (RMVPE) - 400 Epochs),https://huggingface.co/Sam845/Poppy_Spanish/resolve/main/PickyPiggyLatino.zip?download=true
Sticks (Sonic Boom:Rise Of Lyric) (RVC V2) [200 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Sticks_Sonic_Boom_Rise_Of_Lyric/resolve/main/Sticks_v2.zip?download=true
Freddie Mercury - FALSETTO ONLY) (RMVPE) (OV2) (400 Epochs),https://huggingface.co/ryuseiken/FM_FALSETTOS/resolve/main/FM_FALSETTOS400e.zip
Peppa Pig Narrator (RVC V2) [240 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Peppa_Pig_Narrator/resolve/main/Peppa_Pig_Narrator_v2.zip?download=true
"Loona (Helluva Boss) | RVC V2, 200 epochs",https://huggingface.co/DaRkSpyro/LoonaHelluvaBoss/resolve/main/Loona.zip?download=true
Godfield (FNF: Vs Gorefield) | RVC2 | RVMPE | Original | 250 Epochs,https://huggingface.co/Mlaofmd/silly-homework-shit/resolve/main/Godfield_FNF.zip?download=true
"Dmitry Dibrov/Дмитрий Дибров | Russian TV host, presenter (RVC V2, RMVPE, OV2 Pretrain) [400 Epochs]",https://huggingface.co/iamalexcaspian/DmitryDibrov/resolve/main/DmitryDibrov.zip?download=true
Saya Sairroxs (Phase Connect / Vtuber) (RVC v2) - 360 Epochs,https://huggingface.co/sxndypz/rvc-v2-models/resolve/main/saya.zip
Tutorial Unit(FNAF 6)(RVC V2)(RVMPE)(OV2)(Crepe:320)(40k Rate)(500 Epochs - 2988 Steps),https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/Tutorial%20Unit_e500_s2988.zip?download=true
The Act Man (RMVPE) (RVC TITAN) 400 epochs,https://huggingface.co/SimplCup/TheActMan/resolve/main/TheActMan.zip?download=true
"Mr Noisy (The Mr Men Show) (RVC V2, 200 Epochs) (RMVPE) (OV2) (RETRAINED)",https://huggingface.co/ToffeeChad/toffeesmodernrvcmodels/resolve/main/mrnoisy.zip
Zhekastoporom / Профессионал жека (Russian Minecraft Youtuber) | RVC 2 | 300 Epochs | RMVPE | OV2,https://huggingface.co/Mlaofmd/silly-homework-shit/resolve/main/ZhekaPro.zip?download=true
(Randomly Generated) (Veggietales) (RVC V2) [1000 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Randomly_Generated/resolve/main/Randomly_Generated_v2.zip?download=true
Infamous Delsin Rowe Español Latino - Rmvp - 300 Epoch - RVC 2,https://huggingface.co/Keon5500/Delsin_Rowe_Latino/resolve/main/Delsin_Rowe_Latino.zip?download=true
Crazy Ukranian Kid/Sasha Fokin (RVC v2 | 400 Epochs),https://huggingface.co/SyberGen/Main-VModels/resolve/main/CrazyUkranianKid.zip?download=true
Randy Cunningham Ninja Total Español Latino - rmvp - RVC V2 300 Epochs,https://huggingface.co/Keon5500/Randy_Cunningham_Latino/resolve/main/Randy_Cunningham_Latino.zip?download=true
"Michael Jackson (Invincible Era) (Rmvpe) (RVC v2, 150 Epochs)",https://huggingface.co/PlayerBPlaytime/My-Models/resolve/main/MJInvincibleEra.zip
Z23 (Azur Lane) [JP] (RVC v2) (510 Epochs),https://huggingface.co/NoIdea4Username/NoIdeaRVCCollection/resolve/main/Z23-JP.zip?download=true
Rudy Tabootie - ChalkZone (RVC) 350 Epochs,https://huggingface.co/joeldabest638/rudytabootie-chalkzone/resolve/main/rudytabootie-chalkzone.zip
Baldi Laugh (RVC V2) [600 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Baldi_Laugh/resolve/main/Baldi_Laugh.zip?download=true
Meg (FNAFHS Season 2) (RVC V2) [140 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Meg_FNAFHS_Season_2/resolve/main/Meg_FNAFHS_Season_2_v2.zip?download=true
"Greg (Over The Garden Wall) (RVC V2, RMVPE, OV2 Pretrain) [350 Epochs]",https://huggingface.co/iamalexcaspian/Greg-OverTheGardenWall/resolve/main/Greg-OverTheGardenWall.zip?download=true
"Korean actor Jung Woo Sung RVC v2, rmvpe, 100 Epochs",https://huggingface.co/YangPa/woosung/resolve/main/Jung_WooSung.zip?download=true
Tomoko Kuroki [WataMote] (RVC v2) (rmvpe) (original) (350 Epochs),https://huggingface.co/alhures/tomokoRVCv2/resolve/main/tomoko.zip?download=true
Yosuke Hanamura -Persona 4 Golden ENG (Yuri Lowenthal) (RVC v2) -225 epochs,https://huggingface.co/SelectOkay/AI_Models/resolve/main/Yosuke_Hanamura.zip?download=true
Twomad (RVC v2) 500 Epochs,https://huggingface.co/MrDawg/Twomad/resolve/main/Twomad.zip
Duley Pig (RVC v2) (RMVPE) (OV2) (250 Epochs),https://huggingface.co/NewTab/RVCModelsV1orV2/resolve/main/DuleyPig.zip?download=true
Korean actor Hwang Jung-min (RVC v2) 250 Epochs,https://huggingface.co/YangPa/JungMin/resolve/main/JungMin_V2_250.zip?download=true
Perfect Cell [DB-FighterZ | 🇺🇸] (RVC v2 | 100 Epochs),https://huggingface.co/SyberGen/DragonBall-Ov2Super/resolve/main/PerfectCell-FighterZ.zip?download=true
jschlatt (RMVPE) (RVC Ov2Super) 200 epochs,https://huggingface.co/SimplCup/JschlattNew/resolve/main/Jschlatt.zip?download=true
"Paky (Italian Singer) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/Paky/resolve/main/Paky.zip?download=true
"Nitro (Italian Singer) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/Nitro/resolve/main/Nitro.zip?download=true
"Shikokujin (Italian Youtuber) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/Shikokujin/resolve/main/Shikokujin.zip?download=true
"xCarme (Italian Tiktoker) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/xCarme/resolve/main/xCarme.zip?download=true
"Lois Griffin (Family Guy, Italian Dub) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/Lois/resolve/main/Lois.zip?download=true
"Meg Griffin (Family Guy, Italian Dub) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/Meg/resolve/main/Meg.zip?download=true
Foxo (Foxo's Fun Schoolhouse) (RVC V2) [260 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Foxo/resolve/main/Foxo_e260_s2080.zip?download=true
If (VeggieTales/ShapeTales) (RVC V2) (1000 Epochs),https://huggingface.co/LopunGerts/QWERVCModels/resolve/main/IfVeggieTales.zip?download=true
Timotei with Extra lines (Konata Izumi) (Lucky Star) (RVC V2) (1000 Epochs),https://huggingface.co/LopunGerts/LuckyStarRVCModels/resolve/main/KonataIzumiTimoteiWithExtraLines.zip?download=true
Timotei (Konata Izumi) (Lucky Star) (RVC V2) (1000 Epochs),https://huggingface.co/LopunGerts/LuckyStarRVCModels/resolve/main/KonataIzumiTimotei.zip?download=true
"Little Miss Whoops (The Mr Men Show) (RVC V2, 200 Epochs) (RMVPE) (OV2)",https://huggingface.co/ToffeeChad/toffeesmodernrvcmodels/resolve/main/misswhoops.zip
Sucrose (Genshin Impact) (RVC V2) [240 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Sucrose-From-Genshin-Impact/resolve/main/Sucrose-From-Genshin-Impact_e240_s13200.zip?download=true
Ayato Aishi (Yandere Simulator/Yandere No Sutoka) (RVC v2) (985 Epochs),https://huggingface.co/NoIdea4Username/NoIdeaRVCCollection/resolve/main/Ayato-Aishi.zip?download=true
PHEN-228 (THE BOILED ONE PHENOMENON) (RVC v2) (200 Epochs),https://huggingface.co/thedoodooman/myverycoolaimodels/resolve/main/TheBoiledOne.zip?download=true
"Little Miss Curious (The Mr Men Show S2) (RVC V2, 100 Epochs) (RMVPE) (OV2)",https://huggingface.co/ToffeeChad/toffeesmodernrvcmodels/resolve/main/misscurious.zip
"Little Miss Giggles (The Mr Men Show S2) (RVC V2, 120 Epochs) (RMVPE) (OV2)",https://huggingface.co/ToffeeChad/toffeesmodernrvcmodels/resolve/main/missgiggles.zip
"Alastor ""Cantando"" (Hazbin Hotel/Latin American Spanish Dub) (OV2) (RVC V2) - 500 Epochs",https://huggingface.co/Sam845/Hazbin_Spanish/resolve/main/AlastorCantandoV2.zip?download=true
Paz Ortega (Metal Gear Solid: Peace Walker) (RVC V2) (RMVPE 32K) (120 Epochs),https://huggingface.co/Cauthess/PazOrtega/resolve/main/Paz%20Ortega%20MGS%20Peace%20Walker.zip?download=true
"Adele (30 Era) - 250 Epochs, RVC V2, RMVPE",https://huggingface.co/Bilious/30Adele250/resolve/main/30Adele.zip?download=true
Bobby Bearhug (Poppy Playtime/Latin American Spanish Dub) (RVC V2) (OV2) (RMVPE) - 400 Epochs),https://huggingface.co/Sam845/Poppy_Spanish/resolve/main/BobbyBearhugLatino.zip?download=true
Furnace (VS. Sonic.EXE/Prey) (RVC V2) (OV2 Super) (RMVPE - 250 Epochs),https://huggingface.co/FurnTheFurnace/RVCModels/resolve/main/FurnacePrey_250e_750s.zip?download=true
"Billy Joel (1973 - 1980) (RVC v2, RMVPE, 540 Epochs, 83.7k Steps)",https://huggingface.co/TamanegiSensei/RVC-Models/resolve/main/Billy%20Joel%20(RVCv2)%20540%20Epoch%2C%2083.7k%20Steps.zip?download=true
"Marmalade (Nigel the Tiny Wizard), (RVC V2), (250 epochs)",https://huggingface.co/Thecalmperson/ThecalmpersonRVC/resolve/main/Marmalade.zip?download=true
Snap - ChalkZone (RVC) 400 Epochs,https://huggingface.co/joeldabest638/snap-chalkzone/resolve/main/snap-chalkzone.zip
"Baloo (The Jungle Book - Disney) [Phil Harris], RVC v2 - 300 Epochs",https://huggingface.co/RosinoSuperRosa/Baloo/resolve/main/Baloo.zip
Sonic the Hedgehog (VS. Sonic.EXE/Prey) (RVC V2) (OV2 Super) (RMVPE - 250 Epochs),https://huggingface.co/FurnTheFurnace/RVCModels/resolve/main/SonicPrey_250e_750s.zip
ชัชชาติ สิทธิพันธุ์ / Chadchart Sittipunt (17th Governor of Bangkok Thailand) (RVCv2) 185 Epoch,https://huggingface.co/Starlight/Starlight_Model/resolve/main/ChadChartV2%20by%20ShikiYuri.zip?download=true
"Lincoln Loud (The Loud House, seasons 1-3, Collin Dean) (RVC V2) [350 Epochs]",https://huggingface.co/iamalexcaspian/LincolnLoud-TLH-CollinDean/resolve/main/LincolnLoud-TLH-CollinDean.zip?download=true
Lovestruck Kasumi (Paladins Champions of the realm) RVC2 | 250 epochs | rmvpe,https://huggingface.co/MrDorian/lovestruckkasumi/resolve/main/lovestruck.zip?download=true
Elevenlabs Thomas (RVC V2) [200 Epochs],https://huggingface.co/AstralBlade/Model/blob/main/Thomas.zip
Donut (BFDI) [Latin American Spanish Dub] (RMVPE) (RVC V2 - 300 Epochs),https://huggingface.co/AmanBOT/DonaBFDI/resolve/main/DonaBFDI.zip?download=true
moistcritical but he's angy (RMVPE) (RVC Ov2) 350 epochs,https://huggingface.co/SimplCup/AngryMoistcritical/resolve/main/moistcriticalangry.zip?download=true
"Chain Chomp (Super Mario Franchise) - RMVPE, OV2, RVC v2, 300 Epochs",https://huggingface.co/Xhepyxopila/MiscCartoonModelsRVC/resolve/main/chainchomp.zip?download=true
"Mr Tall (The Mr Men Show S2) (RVC V2, 150 Epochs) (RMVPE) (OV2)",https://huggingface.co/ToffeeChad/toffeesmodernrvcmodels/resolve/main/mrtall.zip
"Little Miss Helpful (The Mr Men Show) (RVC V2, 200 Epochs) (RMVPE) (OV2)",https://huggingface.co/ToffeeChad/toffeesmodernrvcmodels/resolve/main/misshelpful.zip
Luigi (RVC V2) [160 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Luigi/resolve/main/Luigi_e160_s800.zip?download=true
"Little Miss Hug (Sanrio's Mr Men and Little Miss Kawaii Remake) (RVC V2, 250 Epochs) (RMVPE) (OV2)",https://huggingface.co/ToffeeChad/toffeesmodernrvcmodels/resolve/main/misshug.zip
Devonshire (Azur Lane) [JP] (RVC v2) (210 Epochs),https://huggingface.co/NoIdea4Username/NoIdeaRVCCollection/resolve/main/Devonshire-JP.zip?download=true
Adam (LankyBox) (RVC v2) (200 Epochs),https://huggingface.co/thedoodooman/myverycoolaimodels/resolve/main/LBAdam.zip?download=true
Justin (LankyBox) (RVC v2) (400 Epochs),https://huggingface.co/thedoodooman/myverycoolaimodels/resolve/main/LBJustin.zip?download=true
KickinChicken (Poppy Playtime/Latin American Spanish Dub) (RVC V2) (OV2) (RMVPE) - 400 Epochs),https://huggingface.co/Sam845/Poppy_Spanish/resolve/main/KickinChickenLatino.zip?download=true
"shortcxke (rmvpe) (RVC v2) (2,150 Epochs)",https://huggingface.co/WolfMK/goodmodels/resolve/main/shortcxke.zip?download=true
Johnny Hallyday [60s] (RMVPE) (RVC V2) (300 epochs) (OV2),https://huggingface.co/Freddie-Dassin/Johnny-Hallyday-60s/resolve/main/Johnny-Hallyday-60s.zip?download=true
Melvin (Harvey Street Kids/Harvey Girls Forever!) (RVC v2 RMVPE) (OV2) (500 Epochs),https://huggingface.co/Elinvasor12/Harveygirlsforevercharacters/resolve/main/Melvin.zip
Hoppy Hopscotch (Poppy Playtime/Latin American Spanish Dub) (RVC V2) (OV2) (RMVPE) - 400 Epochs),https://huggingface.co/Sam845/Poppy_Spanish/resolve/main/HoppyHopscotchLatino.zip?download=true
Playboi Carti - WLR V2 (RVC V2) [250 Epochs] (RMVPE),https://huggingface.co/lioooooooooo/v2/resolve/main/cartiv2.zip?download=true
Minidisky [ Animatic Battle ] RVC V2 - 100 EPOCHS,https://huggingface.co/cheir/minidisky/resolve/main/minidisky.zip?download=true
ElecroBOOM (RVC V2) [200 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/ElectroBOOM/resolve/main/ElectroBOOM_e200_s5600.zip?download=true
Korean Male Voice (RVC V2 - Vocal Data NOT Included) [1000 Epochs],https://huggingface.co/SeoulStreamingStation/IU-Voice-MultiLanguage-V1/resolve/main/Kor_Male_KLMv7.zip?download=true
Troydan (Youtuber) (RVC V2) [180 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Troydan/resolve/main/Troydan_e180_s8460.zip?download=true
Steven Hawking's Real Voice (RVC V2) [400 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Steven-Hawking-Voice/resolve/main/Steven-Hawking-Voice.zip?download=true
Sl4sh (Path To Deicide) (RVC V2) [240 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Sl4sh_Path_To_Deicide/resolve/main/Sl4sh_Path_To_Deicide_e240_s7680.zip?download=true
CraftyCorn (Poppy Playtime/Latin American Spanish Dub) (RVC V2) (OV2) (RMVPE) - 400 Epochs),https://huggingface.co/Sam845/Poppy_Spanish/resolve/main/CraftyCornLatino.zip?download=true
Bubba Bubbaphant (Poppy Playtime/Latin American Spanish Dub) (RVC V2) (OV2) (RMVPE) - 400 Epochs),https://huggingface.co/Sam845/Poppy_Spanish/resolve/main/Bubba%20BubbaphantLatino.zip?download=true
Liam Hunnicutt (The Loud House) (RVC V2) [200 Epochs] (Ov2 Pretrain) (RMVPE),https://huggingface.co/iamalexcaspian/LiamHunnicuttTLH/resolve/main/LiamHunnicuttTLH.zip?download=true
Sheen Estevez (Jimmy Neutron) [Latin American Spanish Dub] (RMVPE) (RVC V2 - 400 Epochs),https://huggingface.co/AmanBOT/Sheen/resolve/main/Sheen.zip?download=true
Zuikaku (Azur Lane) [JP] (RVC v2) (470 Epochs),https://huggingface.co/NoIdea4Username/NoIdeaRVCCollection/resolve/main/Zuikaku-JP.zip?download=true
"Han (Kung Fu Panda 4) (RVC (V2, 200 epochs)",https://huggingface.co/DaRkSpyro/HanKungFuPanda4/resolve/main/Han.zip?download=true
DogDay (Poppy Playtime/Latin American Spanish Dub) (RVC V2) (OV2) (RMVPE) - 400 Epochs),https://huggingface.co/Sam845/Poppy_Spanish/resolve/main/DogDayCartoon.zip?download=true
Mixer - (Voce del Pulitore CD Anni 90) (voice Italian femmale) [RVCV2] [Itaila] [100 Epochs],https://huggingface.co/Loren85/Mixer-voce-Pulizia-Cd-anni-90/resolve/main/Mixer-voce-Pulizia-cd-anni-90.zip?download=true
Eggnog Jr. [ Animatic Battle ] RVC V2 - 150 EPOCHS,https://huggingface.co/cheir/eggnog_jr/resolve/main/eggnog_jr_v2.zip?download=true
Zach Gurdle (The Loud House) (RVC V2) [200 Epochs] (Ov2 Pretrain) (RMVPE),https://huggingface.co/iamalexcaspian/ZachGurdleTLH/resolve/main/ZachGurdleTLH.zip?download=true
"Wubzzy(Youtuber,Funny Mic)(RVC V2)(RVMPE)(OV2)(40k Rate)(460 Epochs - 2748 Steps)(Crepe:320",https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/Wubzzy_e460_s2748.zip?download=true
Hagrid (Ps1) (Harry Potter) (italian DUB) [RVCV2] [Itaila] [250 Epochs],https://huggingface.co/Loren85/Hagrid-ps1-v2-ita/resolve/main/Hagrid%20PS1%20Ita%20V2.zip?download=true
"Rusty Spokes (The Loud House) (RMVPE) (RVC, 150 epochs)",https://huggingface.co/iamalexcaspian/RustySpokesTLH/resolve/main/RustySpokesTLH.zip?download=true
"Cherami Leigh (RMVPE) (RVC, 300 epochs)",https://huggingface.co/Astral-P/CheramiLeigh/resolve/main/cheramileigh.zip?download=true
"Paracelsia (Arcana Heart 2/3) (300 Epochs, RMVPE, RVC2)",https://huggingface.co/lyery/mymodels/resolve/main/paracelsia.zip?download=true
St. Louis (Azur Lane) [JP] (RVC v2) (240 Epochs),https://huggingface.co/NoIdea4Username/NoIdeaRVCCollection/resolve/main/St-Louis-JP.zip?download=true
Mecha Sonic (RVC V2) (Rmvpe) (RIN_E3) (550 Epochs),https://huggingface.co/AlexisBv/AlexisModels/resolve/main/MechaSonic.zip
Freddy (FHSZ3R0) (RVC V2) [220 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/Freddy_FHSZ3RO/resolve/main/Freddy_FHSZ3R0_e220_s3520.zip?download=true
"Isshiki Ōtsutsuki [JPN] From ""Boruto: Naruto Next Generations"" (RVC 2) (Ov2) (RVMPE) (300 Epochs)",https://huggingface.co/spxrks3x/Isshiki/resolve/main/Isshiki.zip
Jim Morrison [The Doors] (RVC V2) (RMVPE) (500 epochs) (OV2),https://huggingface.co/Freddie-Dassin/Jim_Morrison/resolve/main/Jim-Morrison.zip?download=true
Frida Puga-Casagrande (The Loud House/The Casagrandes) (RVC V2) [200 Epochs] (Ov2 Pretrain) (RMVPE),https://huggingface.co/iamalexcaspian/FridaPugaCasagrandeTLH-CG/resolve/main/FridaPugaCasagrandeTLH-CG.zip?download=true
fpt (RMVPE) (RVC Ov2Super) 400 epochs,https://huggingface.co/SimplCup/fpt/resolve/main/fpt.zip?download=true
Jam(Micheal Jackson Drums)(RVC V2)(RVMPE)(OV2)(450 Epochs - 7216 Steps)(48k Rate)(Crepe:320),https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/MJ%20Jam%20Drums_e450_s7616.zip?download=true
Lana Del Rey (2019) RVC v2 - 400 Epochs,https://huggingface.co/pinguG/Lana-Del-Rey/resolve/main/LanaDelRey.zip
Bettino Craxi (V2) (Italian politic) (90s audio era) [RVCV2] [Itaila] [300 Epochs],https://huggingface.co/Loren85/Bettino-craxi-v2-2/resolve/main/Bettino-Craxi-V2.zip?download=true
Babylon(Lady Gaga Drums)(RVC V2)(RVMPE)(RIN_E3)(550 Epochs - 3290 Steps)(40k Rate)(Crepe:320),https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/babylon_e550_s3290.zip?download=true
Youtube Poop Intro Voice  [RVC v2 [Rmvpe] - 600 Epochs] [OV2],https://huggingface.co/Arakun97/RVCModels3/resolve/main/YTP%20Voice.zip?download=true
Clyde Donovan (South Park) (RMVPE / RVC-V2 / 510 Epochs),https://huggingface.co/RandomlyCreatedAI/ClydeDonovan/resolve/main/ClydeDonovan.zip
Angel Dust (Hazbin Hotel/Latin American Spanish Dub) (Ov2) (RMVPE) (RVC V2) - 400 Epochs,https://huggingface.co/Sam845/Hazbin_Spanish/resolve/main/AngelDustLatino.zip?download=true
"You Are My Sunshine (LeBron James Meme, Christina Perri) (RVC V2, ItaIla) (100 Epochs)",https://huggingface.co/FanFierik/MySunshine/resolve/main/MySunshine.zip?download=true
"Pip (Paladins) [360 Epochs, RMVPE, RVC2]",https://huggingface.co/lyery/mymodels/resolve/main/pip.zip?download=true
Half-Life: Full-Life Consequences: Free Man  (RVC V2) (rmvpe) (100 Epochs),https://huggingface.co/Freaky98/Full-Life_Consequences_Free_man-rvc-v2-100e/resolve/main/Full-Life_Consequences_Free_man-rvc-v2-100e.zip?download=true
"Cherri Bomb V2 (Hazbin Hotel, Italian Dub) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/CherriBombV2/resolve/main/CherriBombV2.zip?download=true
"Tony Effe (Italian Rapper) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/TonyEffe/resolve/main/TonyEffe.zip?download=true
"ElMatadorMc7 (Italian Rapper) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/ElMatadorMc7/resolve/main/ElMatadorMc7.zip?download=true
"Mac64 (Italian Tiktoker) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/Mac64/resolve/main/Mac64.zip?download=true
Moka Akashiya (Rosario Vampire) (Outer Persona) (ENG Dub) (RVC V2) (250 Epochs),https://huggingface.co/ABF54/ABFRVC/resolve/main/Moka_Akashiya(outer_persona32k).zip?download=true
The Fisherman - Half-Life 2: Lost Coast  (RVC V2) (rmvpe) (240 Epochs),https://huggingface.co/Freaky98/The_Fisherman-rvc2-240e/resolve/main/The_Fisherman-rvc2-240e.zip?download=true
SZA (RVC v2) (300 Epochs) (RMVPE),https://huggingface.co/szajean/imaniv2-by-szajean/resolve/main/imaniv2-by-szajean.zip?download=true
Nino Egyn (RVMPE) RVC V2 [700 Epochs],https://huggingface.co/HinaBl/Nino-Egyn/resolve/main/NinoEgyn_700.zip?download=true
CodeMiko (RVC v2) (300 Epochs) [RMVPE],https://huggingface.co/Sekuro/my_models/resolve/main/CodeMiko.zip
GameHut (Jon Burton/Traveller's Tales) (RVC V2) (300 Epochs),https://huggingface.co/LopunGerts/Celeb/resolve/main/GameHut.zip?download=true
SoraASMR | RVC 2 32K | RMVPE 230 Epochs,https://huggingface.co/Razer112/SoraASMR/resolve/main/SoraASMR.zip?download=true
Rui (Demon Slayer: Kimetsu no Yaiba - The Hinokami Chronicles) (RVC V2 300 E RMVPE),https://huggingface.co/Coolwowsocoolwow/Rui_Demon_Slayer_Kimetsu_no_Yaiba_The_Hinokami_Chronicles/resolve/main/Rui_Demon_Slayer_Kimetsu_no_Yaiba_The_Hinokami_Chronicles_v2.zip?download=true
(FNF:The Sonic.EXE Rerun UST) (RVC V2) [250 Epochs] (RMVPE),https://huggingface.co/Coolwowsocoolwow/FNF_The_Sonic.EXE_Rerun_UST/resolve/main/FNF_The_Sonic.EXE_Rerun_UST.zip?download=true
"Tinky Winky (Robot Chicken) (RVC v2, RMVPE) (200 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/TinkyWinkyRC.zip
"Kim Possible (Robot Chicken) (RVC v2, RMVPE) (200 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/KimPossibleRC.zip
"Jingbah (Robot Chicken) (RVC v2, RMVPE) (200 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/JingbahRC.zip
"Mario (Robot Chicken) (RVC v2, RMVPE) (200 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/MarioRC.zip
